t,v,a,dS,alpha,h,a_new
252,24.408384,-0.22351999999999705,24.408384,0,0,-0.20116799999999913
253,24.229568,-0.1788160000000012,24.229568,0,0,-0.13411200000000179
254,24.140159999999998,-0.08940800000000237,24.140159999999998,0,0,-0.1117600000000003
255,24.006048,-0.13411199999999823,24.006048,0,0,-0.08940799999999882
256,23.961344,-0.04470399999999941,23.961344,0,0,0.04470399999999941
257,24.095456,0.13411199999999823,24.095456,0,0,0.08940799999999882
258,24.140159999999998,0.04470399999999941,24.140159999999998,0,0,0.04470400000000119
259,24.184864,0.044704000000002964,24.184864,0,0,0.022352000000001482
260,24.184864,0.0,24.184864,0,0,-0.06705600000000089
261,24.050752,-0.13411200000000179,24.050752,0,0,-0.1564640000000015
262,23.871935999999998,-0.1788160000000012,23.871935999999998,0,0,-0.17881599999999942
263,23.69312,-0.17881599999999764,23.69312,0,0,-0.17881599999999942
264,23.514304,-0.1788160000000012,23.514304,0,0,-0.2011680000000009
265,23.290784,-0.2235200000000006,23.290784,0,0,-0.04470399999999941
266,23.424896,0.13411200000000179,23.424896,0,0,-0.022351999999999705
267,23.24608,-0.1788160000000012,23.24608,0,0,-0.1117600000000003
268,23.201376,-0.04470399999999941,23.201376,0,0,-0.06705599999999912
269,23.111968,-0.08940799999999882,23.111968,0,0,-0.0894080000000006
270,23.02256,-0.08940800000000237,23.02256,0,0,-0.022351999999999705
271,23.067264,0.044704000000002964,23.067264,0,0,0.06705599999999912
272,23.156671999999997,0.08940799999999527,23.156671999999997,0,0,0.11175999999999853
273,23.290784,0.13411200000000179,23.290784,0,0,0.1564640000000015
274,23.4696,0.1788160000000012,23.4696,0,0,0.2011680000000009
275,23.69312,0.2235200000000006,23.69312,0,0,0.2235200000000006
276,23.91664,0.2235200000000006,23.91664,0,0,0.22351999999999883
277,24.140159999999998,0.22351999999999705,24.140159999999998,0,0,0.31292799999999943
278,24.542496,0.4023360000000018,24.542496,0,0,0.3129280000000012
279,24.766016,0.2235200000000006,24.766016,0,0,0.15646399999999971
280,24.855424,0.08940799999999882,24.855424,0,0,0.134112
281,25.03424,0.1788160000000012,25.03424,0,0,0.0894080000000006
282,25.03424,0.0,25.03424,0,0,-0.04470400000000119
283,24.944831999999998,-0.08940800000000237,24.944831999999998,0,0,-0.17881599999999942
284,24.676608,-0.26822399999999647,24.676608,0,0,-0.2905759999999997
285,24.36368,-0.312928000000003,24.36368,0,0,-0.3576320000000006
286,23.961344,-0.40233599999999825,23.961344,0,0,-0.44703999999999944
287,23.4696,-0.4917440000000006,23.4696,0,0,-0.4693920000000009
288,23.02256,-0.4470400000000012,23.02256,0,0,-0.2235200000000006
289,23.02256,0.0,23.02256,0,0,0.0
290,23.02256,0.0,23.02256,0,0,-0.08940799999999882
291,22.843744,-0.17881599999999764,22.843744,0,0,-0.31292799999999943
292,22.396704,-0.4470400000000012,22.396704,0,0,-0.2458720000000003
293,22.352,-0.04470399999999941,22.352,0,0,0.0
294,22.396704,0.04470399999999941,22.396704,0,0,0.0
295,22.352,-0.04470399999999941,22.352,0,0,-0.1117600000000003
296,22.173184,-0.1788160000000012,22.173184,0,0,-0.1117600000000003
297,22.12848,-0.04470399999999941,22.12848,0,0,-0.022351999999999705
298,22.12848,0.0,22.12848,0,0,0.0
299,22.12848,0.0,22.12848,0,0,-0.08940799999999882
300,21.949664000000002,-0.17881599999999764,21.949664000000002,0,0,-0.20116799999999913
301,21.726144,-0.2235200000000006,21.726144,0,0,-0.2235200000000006
302,21.502624,-0.2235200000000006,21.502624,0,0,-0.31292799999999943
303,21.100288000000003,-0.40233599999999825,21.100288000000003,0,0,-0.44703999999999944
304,20.608544000000002,-0.4917440000000006,20.608544000000002,0,0,-0.4917440000000006
305,20.1168,-0.4917440000000006,20.1168,0,0,-0.5140960000000021
306,19.580351999999998,-0.5364480000000036,19.580351999999998,0,0,-0.536448
307,19.043904,-0.5364479999999965,19.043904,0,0,-0.5140959999999986
308,18.55216,-0.4917440000000006,18.55216,0,0,-0.5140960000000021
309,18.015711999999997,-0.5364480000000036,18.015711999999997,0,0,-0.67056
310,17.21104,-0.8046719999999965,17.21104,0,0,-0.7376159999999992
311,16.54048,-0.6705600000000018,16.54048,0,0,-0.737616
312,15.735808,-0.8046719999999983,15.735808,0,0,-0.7152640000000003
313,15.109951999999998,-0.6258560000000024,15.109951999999998,0,0,-0.603504
314,14.5288,-0.5811519999999977,14.5288,0,0,-0.5140959999999994
315,14.08176,-0.4470400000000012,14.08176,0,0,-0.42468799999999973
316,13.679424000000001,-0.40233599999999825,13.679424000000001,0,0,-0.22351999999999972
317,13.63472,-0.04470400000000119,13.63472,0,0,-0.1341120000000009
318,13.4112,-0.2235200000000006,13.4112,0,0,-0.33528
319,12.96416,-0.44703999999999944,12.96416,0,0,-0.5587999999999997
320,12.2936,-0.67056,12.2936,0,0,-0.9387840000000001
321,11.086592,-1.207008,11.086592,0,0,-1.34112
322,9.61136,-1.475232,9.61136,0,0,-1.0505439999999995
323,8.985504,-0.6258559999999989,8.985504,0,0,-0.5364479999999991
324,8.538464000000001,-0.44703999999999944,8.538464000000001,0,0,-0.3576320000000006
325,8.27024,-0.2682240000000018,8.27024,0,0,-0.4693920000000005
326,7.59968,-0.6705599999999992,7.59968,0,0,-0.6705599999999996
327,6.92912,-0.67056,6.92912,0,0,-1.00584
328,5.588,-1.34112,5.588,0,0,-1.050544
329,4.828032,-0.7599679999999998,4.828032,0,0,-1.00584
330,3.57632,-1.2517120000000004,3.57632,0,0,-1.3634720000000002
331,2.101088,-1.475232,2.101088,0,0,-1.475232
332,0.625856,-1.4752319999999999,0.625856,0,0,-1.050544
333,0.0,-0.625856,0.0,0,0,-0.312928
334,0.0,0.0,0.0,0,0,0.0
335,0.0,0.0,0.0,0,0,0.0
336,0.0,0.0,0.0,0,0,0.0
337,0.0,0.0,0.0,0,0,0.0
338,0.0,0.0,0.0,0,0,0.0
339,0.0,0.0,0.0,0,0,0.0
340,0.0,0.0,0.0,0,0,0.0
341,0.0,0.0,0.0,0,0,0.0
342,0.0,0.0,0.0,0,0,0.0
343,0.0,0.0,0.0,0,0,0.0
344,0.0,0.0,0.0,0,0,0.0
345,0.0,0.0,0.0,0,0,0.0
346,0.0,0.0,0.0,0,0,0.22352
347,0.44704,0.44704,0.44704,0,0,0.961136
348,1.922272,1.475232,1.922272,0,0,1.4752319999999999
349,3.3975039999999996,1.4752319999999997,3.3975039999999996,0,0,1.4752319999999999
350,4.872736,1.475232,4.872736,0,0,1.475232
351,6.347968,1.475232,6.347968,0,0,1.4305280000000002
352,7.733792,1.3858240000000004,7.733792,0,0,1.2964159999999998
353,8.9408,1.2070079999999992,8.9408,0,0,1.1623040000000002
354,10.0584,1.1176000000000013,10.0584,0,0,0.8270239999999998
