t,v,a,dS,alpha,h,a_new
444,13.724128,0.2235200000000006,13.724128,0,0,0.2458720000000003
445,13.992352,0.268224,13.992352,0,0,0.22351999999999972
446,14.171168,0.17881599999999942,14.171168,0,0,0.201168
447,14.394688,0.2235200000000006,14.394688,0,0,0.1788160000000003
448,14.5288,0.134112,14.5288,0,0,0.17881599999999942
449,14.75232,0.22351999999999883,14.75232,0,0,0.1564640000000006
450,14.841728000000002,0.08940800000000237,14.841728000000002,0,0,0.067056
451,14.886432,0.044703999999997635,14.886432,0,0,-0.022352000000000594
452,14.797024,-0.08940799999999882,14.797024,0,0,-0.13411199999999912
453,14.618208000000001,-0.17881599999999942,14.618208000000001,0,0,-0.1788160000000012
454,14.439391999999998,-0.17881600000000297,14.439391999999998,0,0,-0.1788160000000012
455,14.260575999999999,-0.17881599999999942,14.260575999999999,0,0,-0.17881599999999942
456,14.08176,-0.17881599999999942,14.08176,0,0,-0.15646399999999971
457,13.947648,-0.134112,13.947648,0,0,-0.15646399999999971
458,13.768832,-0.17881599999999942,13.768832,0,0,-0.15646399999999971
459,13.63472,-0.134112,13.63472,0,0,-0.134112
460,13.500608,-0.134112,13.500608,0,0,-0.134112
461,13.366496,-0.134112,13.366496,0,0,0.0
462,13.500608,0.134112,13.500608,0,0,0.1564640000000006
463,13.679424000000001,0.1788160000000012,13.679424000000001,0,0,0.15646399999999971
464,13.813536,0.13411199999999823,13.813536,0,0,0.13411199999999912
465,13.947648,0.134112,13.947648,0,0,0.2011680000000009
466,14.215872000000001,0.2682240000000018,14.215872000000001,0,0,0.268224
467,14.484096,0.26822399999999824,14.484096,0,0,0.15646399999999971
468,14.5288,0.04470400000000119,14.5288,0,0,-0.022352000000000594
469,14.439391999999998,-0.08940800000000237,14.439391999999998,0,0,-0.04470400000000119
470,14.439391999999998,0.0,14.439391999999998,0,0,0.1117600000000003
471,14.662911999999999,0.2235200000000006,14.662911999999999,0,0,0.1341120000000009
472,14.707616,0.04470400000000119,14.707616,0,0,0.0
473,14.662911999999999,-0.04470400000000119,14.662911999999999,0,0,-0.022352000000000594
474,14.662911999999999,0.0,14.662911999999999,0,0,0.1117600000000003
475,14.886432,0.2235200000000006,14.886432,0,0,0.134112
476,14.931135999999999,0.04470399999999941,14.931135999999999,0,0,-0.08940799999999971
477,14.707616,-0.22351999999999883,14.707616,0,0,-0.11175999999999942
478,14.707616,0.0,14.707616,0,0,-0.022352000000000594
479,14.662911999999999,-0.04470400000000119,14.662911999999999,0,0,0.0
480,14.707616,0.04470400000000119,14.707616,0,0,0.0
481,14.662911999999999,-0.04470400000000119,14.662911999999999,0,0,-0.022352000000000594
482,14.662911999999999,0.0,14.662911999999999,0,0,-0.08940799999999971
483,14.484096,-0.17881599999999942,14.484096,0,0,-0.26822399999999913
484,14.126464,-0.35763199999999884,14.126464,0,0,-0.40233599999999914
485,13.679424000000001,-0.44703999999999944,13.679424000000001,0,0,-0.2905759999999997
486,13.545312000000001,-0.134112,13.545312000000001,0,0,-0.067056
487,13.545312000000001,0.0,13.545312000000001,0,0,-0.1117600000000003
488,13.321792,-0.2235200000000006,13.321792,0,0,-0.2235200000000006
489,13.098272,-0.2235200000000006,13.098272,0,0,-0.2011680000000009
490,12.919455999999998,-0.1788160000000012,12.919455999999998,0,0,-0.11175999999999942
491,12.874752,-0.044703999999997635,12.874752,0,0,0.0894080000000006
492,13.098272,0.22351999999999883,13.098272,0,0,0.26822399999999913
493,13.4112,0.31292799999999943,13.4112,0,0,0.201168
494,13.500608,0.0894080000000006,13.500608,0,0,0.08940799999999971
495,13.590015999999999,0.08940799999999882,13.590015999999999,0,0,0.1117600000000003
496,13.724128,0.13411200000000179,13.724128,0,0,0.0894080000000006
497,13.768832,0.04470399999999941,13.768832,0,0,-0.201168
498,13.321792,-0.44703999999999944,13.321792,0,0,-0.46939200000000003
499,12.830048,-0.4917440000000006,12.830048,0,0,-0.2011680000000009
500,12.919455999999998,0.08940799999999882,12.919455999999998,0,0,0.1117600000000003
501,13.053568,0.13411200000000179,13.053568,0,0,0.1117600000000003
502,13.142975999999999,0.08940799999999882,13.142975999999999,0,0,-0.134112
503,12.785344,-0.35763199999999884,12.785344,0,0,-0.536448
504,12.070079999999999,-0.7152640000000012,12.070079999999999,0,0,-0.3129280000000003
505,12.159488,0.0894080000000006,12.159488,0,0,-0.08940799999999971
506,11.891264,-0.268224,11.891264,0,0,-0.8940799999999998
507,10.371328,-1.5199359999999995,10.371328,0,0,-1.207008
508,9.477248,-0.8940800000000007,9.477248,0,0,-0.4470400000000003
509,9.477248,0.0,9.477248,0,0,-0.08940799999999971
510,9.298432,-0.17881599999999942,9.298432,0,0,-0.737616
511,8.002016,-1.2964160000000007,8.002016,0,0,-1.6987520000000003
512,5.9009279999999995,-2.101088,5.9009279999999995,0,0,-1.8775679999999997
513,4.24688,-1.6540479999999995,4.24688,0,0,-1.5199359999999997
514,2.861056,-1.385824,2.861056,0,0,-1.207008
515,1.8328639999999998,-1.0281920000000002,1.8328639999999998,0,0,-0.8717280000000001
516,1.1176,-0.7152639999999999,1.1176,0,0,-0.9164319999999999
517,0.0,-1.1176,0.0,0,0,-0.5588
518,0.0,0.0,0.0,0,0,0.0
519,0.0,0.0,0.0,0,0,0.0
520,0.0,0.0,0.0,0,0,0.0
521,0.0,0.0,0.0,0,0,0.0
522,0.0,0.0,0.0,0,0,0.0
523,0.0,0.0,0.0,0,0,0.0
524,0.0,0.0,0.0,0,0,0.0
525,0.0,0.0,0.0,0,0,0.0
526,0.0,0.0,0.0,0,0,0.0
527,0.0,0.0,0.0,0,0,0.0
528,0.0,0.0,0.0,0,0,0.0
529,0.0,0.0,0.0,0,0,0.0
530,0.0,0.0,0.0,0,0,0.0
531,0.0,0.0,0.0,0,0,0.0
532,0.0,0.0,0.0,0,0,0.0
533,0.0,0.0,0.0,0,0,0.0
534,0.0,0.0,0.0,0,0,0.0
535,0.0,0.0,0.0,0,0,0.0
536,0.0,0.0,0.0,0,0,0.13411199999999998
537,0.26822399999999996,0.26822399999999996,0.26822399999999996,0,0,0.7376159999999999
538,1.4752319999999999,1.2070079999999999,1.4752319999999999,0,0,1.1846560000000002
539,2.6375360000000003,1.1623040000000004,2.6375360000000003,0,0,1.251712
540,3.978656,1.3411199999999996,3.978656,0,0,0.9611359999999995
541,4.559807999999999,0.5811519999999994,4.559807999999999,0,0,0.33528
542,4.649216,0.0894080000000006,4.649216,0,0,-0.06705599999999956
543,4.425696,-0.22351999999999972,4.425696,0,0,-0.11175999999999986
544,4.425696,0.0,4.425696,0,0,0.134112
545,4.69392,0.268224,4.69392,0,0,0.3129279999999999
546,5.051552,0.35763199999999973,5.051552,0,0,0.42468799999999973
547,5.543296,0.49174399999999974,5.543296,0,0,0.33528
548,5.722112,0.1788160000000003,5.722112,0,0,0.35763200000000017
549,6.25856,0.536448,6.25856,0,0,0.402336
550,6.526784,0.268224,6.526784,0,0,0.33528
551,6.92912,0.402336,6.92912,0,0,0.536448
552,7.59968,0.67056,7.59968,0,0,0.4470399999999999
553,7.8232,0.22351999999999972,7.8232,0,0,0.24587199999999987
554,8.091424,0.268224,8.091424,0,0,0.201168
555,8.225536,0.134112,8.225536,0,0,0.08940799999999971
556,8.27024,0.04470399999999941,8.27024,0,0,-0.0447040000000003
557,8.136128,-0.134112,8.136128,0,0,0.0
558,8.27024,0.134112,8.27024,0,0,0.022352000000000594
559,8.180832,-0.08940799999999882,8.180832,0,0,-0.067056
560,8.136128,-0.04470400000000119,8.136128,0,0,-0.0894080000000006
561,8.002016,-0.134112,8.002016,0,0,-0.11175999999999986
562,7.912608,-0.08940799999999971,7.912608,0,0,-0.044703999999999855
563,7.912608,0.0,7.912608,0,0,-0.08940799999999971
564,7.733792,-0.17881599999999942,7.733792,0,0,-0.067056
565,7.778496,0.04470399999999941,7.778496,0,0,-0.11175999999999986
566,7.5102720000000005,-0.26822399999999913,7.5102720000000005,0,0,0.02235200000000015
567,7.8232,0.31292799999999943,7.8232,0,0,0.20116799999999957
568,7.912608,0.08940799999999971,7.912608,0,0,0.0
569,7.8232,-0.08940799999999971,7.8232,0,0,-0.022351999999999705
570,7.867904,0.0447040000000003,7.867904,0,0,-0.044703999999999855
571,7.733792,-0.134112,7.733792,0,0,-0.0447040000000003
572,7.778496,0.04470399999999941,7.778496,0,0,0.067056
573,7.867904,0.0894080000000006,7.867904,0,0,0.0447040000000003
574,7.867904,0.0,7.867904,0,0,0.06705599999999956
575,8.002016,0.13411199999999912,8.002016,0,0,0.08940800000000015
576,8.04672,0.04470400000000119,8.04672,0,0,-0.022351999999999705
577,7.957312,-0.0894080000000006,7.957312,0,0,-0.06705600000000045
578,7.912608,-0.0447040000000003,7.912608,0,0,-0.067056
579,7.8232,-0.08940799999999971,7.8232,0,0,0.0
580,7.912608,0.08940799999999971,7.912608,0,0,0.044703999999999855
581,7.912608,0.0,7.912608,0,0,0.08940800000000015
582,8.091424,0.1788160000000003,8.091424,0,0,0.15646400000000016
583,8.225536,0.134112,8.225536,0,0,0.24587199999999942
584,8.583167999999999,0.35763199999999884,8.583167999999999,0,0,0.11175999999999942
585,8.449055999999999,-0.134112,8.449055999999999,0,0,-0.26822399999999913
586,8.04672,-0.40233599999999825,8.04672,0,0,-0.7376159999999996
587,6.973824,-1.072896000000001,6.973824,0,0,-1.0505440000000004
588,5.945632,-1.0281919999999998,5.945632,0,0,-1.251712
589,4.4704,-1.475232,4.4704,0,0,-1.251712
590,3.442208,-1.0281919999999998,3.442208,0,0,-0.9387839999999998
591,2.592832,-0.8493759999999999,2.592832,0,0,-0.89408
592,1.654048,-0.9387840000000001,1.654048,0,0,-0.7599680000000001
593,1.0728959999999998,-0.5811520000000001,1.0728959999999998,0,0,-0.827024
594,0.0,-1.0728959999999998,0.0,0,0,-0.5364479999999999
595,0.0,0.0,0.0,0,0,0.0
596,0.0,0.0,0.0,0,0,0.0
597,0.0,0.0,0.0,0,0,0.0
598,0.0,0.0,0.0,0,0,0.0
599,0.0,0.0,0.0,0,0,0.0
