t,v,a,dS,alpha,h,a_new
291,30.041088000000002,0.08940800000000237,30.041088000000002,0,0,0.1117600000000003
292,30.1752,0.13411199999999823,30.1752,0,0,0.24587199999999854
293,30.532832,0.35763199999999884,30.532832,0,0,0.17881599999999942
294,30.532832,0.0,30.532832,0,0,0.1117600000000003
295,30.756352,0.2235200000000006,30.756352,0,0,0.17881599999999942
296,30.890463999999998,0.13411199999999823,30.890463999999998,0,0,0.13411200000000179
297,31.024576000000003,0.13411200000000534,31.024576000000003,0,0,0.5811520000000012
298,32.052768,1.028191999999997,32.052768,0,0,0.6035039999999974
299,32.231584,0.17881599999999764,32.231584,0,0,0.7152640000000012
300,33.483296,1.2517120000000048,33.483296,0,0,0.1117600000000003
301,32.455104,-1.0281920000000042,32.455104,0,0,-0.6035040000000009
302,32.276288,-0.17881599999999764,32.276288,0,0,-0.08940799999999882
303,32.276288,0.0,32.276288,0,0,-0.04470399999999941
304,32.18688,-0.08940799999999882,32.18688,0,0,0.06705600000000089
305,32.4104,0.2235200000000006,32.4104,0,0,0.17881599999999764
306,32.544512,0.13411199999999468,32.544512,0,0,0.04470399999999941
307,32.499808,-0.04470399999999586,32.499808,0,0,-0.2235200000000006
308,32.097471999999996,-0.40233600000000536,32.097471999999996,0,0,-0.2905759999999997
309,31.918656000000002,-0.1788159999999941,31.918656000000002,0,0,-0.15646399999999971
310,31.784543999999997,-0.13411200000000534,31.784543999999997,0,0,-0.06705600000000267
311,31.784543999999997,0.0,31.784543999999997,0,0,-0.044703999999997635
312,31.695136,-0.08940799999999527,31.695136,0,0,-0.02235199999999793
313,31.73984,0.04470399999999941,31.73984,0,0,0.022351999999999705
314,31.73984,0.0,31.73984,0,0,0.04470399999999941
315,31.829248,0.08940799999999882,31.829248,0,0,0.24587199999999854
316,32.231584,0.40233599999999825,32.231584,0,0,0.31292799999999943
317,32.455104,0.2235200000000006,32.455104,0,0,0.3352800000000009
318,32.902144,0.4470400000000012,32.902144,0,0,0.4917440000000006
319,33.438592,0.536448,33.438592,0,0,0.46939199999999914
320,33.840928,0.40233599999999825,33.840928,0,0,0.558799999999998
321,34.556191999999996,0.7152639999999977,34.556191999999996,0,0,0.6035040000000009
322,35.047936,0.4917440000000042,35.047936,0,0,0.4470400000000012
323,35.450272,0.40233599999999825,35.450272,0,0,-0.04470399999999941
324,34.958528,-0.4917439999999971,34.958528,0,0,-0.7376159999999992
325,33.97504,-0.9834880000000013,33.97504,0,0,-0.581152000000003
326,33.796223999999995,-0.17881600000000475,33.796223999999995,0,0,0.08940800000000237
327,34.153856000000005,0.3576320000000095,34.153856000000005,0,0,0.4470400000000012
328,34.690304,0.5364479999999929,34.690304,0,0,0.35763199999999884
329,34.86912,0.17881600000000475,34.86912,0,0,0.3352800000000009
330,35.360864,0.4917439999999971,35.360864,0,0,0.33527999999999736
331,35.53968,0.17881599999999764,35.53968,0,0,0.1788160000000012
332,35.718496,0.17881600000000475,35.718496,0,0,0.08940800000000237
333,35.718496,0.0,35.718496,0,0,0.08940799999999882
334,35.897312,0.17881599999999764,35.897312,0,0,0.08940799999999882
335,35.897312,0.0,35.897312,0,0,-0.1788160000000012
336,35.53968,-0.3576320000000024,35.53968,0,0,-0.1788160000000012
337,35.53968,0.0,35.53968,0,0,-0.08940799999999882
338,35.360864,-0.17881599999999764,35.360864,0,0,-0.17881599999999764
339,35.182048,-0.17881599999999764,35.182048,0,0,-0.3352800000000009
340,34.690304,-0.4917440000000042,34.690304,0,0,-0.4917440000000006
341,34.19856,-0.4917439999999971,34.19856,0,0,-0.7376159999999992
342,33.215072,-0.9834880000000013,33.215072,0,0,-0.871728000000001
343,32.455104,-0.7599680000000006,32.455104,0,0,-0.7823200000000003
344,31.650432,-0.804672,31.650432,0,0,-1.1176000000000013
345,30.219903999999996,-1.4305280000000025,30.219903999999996,0,0,-0.9834879999999977
346,29.683456000000003,-0.5364479999999929,29.683456000000003,0,0,-0.20116799999999735
347,29.817568,0.13411199999999823,29.817568,0,0,-0.06705600000000267
348,29.549343999999998,-0.26822400000000357,29.549343999999998,0,0,-0.17881599999999942
349,29.459936000000003,-0.08940799999999527,29.459936000000003,0,0,0.022352000000001482
350,29.594048,0.13411199999999823,29.594048,0,0,0.044703999999997635
351,29.549343999999998,-0.044704000000002964,29.549343999999998,0,0,0.20116799999999735
352,29.996383999999995,0.44703999999999766,29.996383999999995,0,0,0.2905760000000015
353,30.130496,0.13411200000000534,30.130496,0,0,0.2682240000000018
354,30.532832,0.40233599999999825,30.532832,0,0,0.20116799999999913
355,30.532832,0.0,30.532832,0,0,0.0894080000000006
356,30.711648,0.1788160000000012,30.711648,0,0,-0.022351999999999705
357,30.488128,-0.2235200000000006,30.488128,0,0,-0.13411200000000179
358,30.443423999999997,-0.044704000000002964,30.443423999999997,0,0,-0.04470399999999941
359,30.39872,-0.04470399999999586,30.39872,0,0,-0.2235200000000006
360,29.996383999999995,-0.40233600000000536,29.996383999999995,0,0,-0.35763199999999884
361,29.683456000000003,-0.3129279999999923,29.683456000000003,0,0,-0.22351999999999883
362,29.549343999999998,-0.13411200000000534,29.549343999999998,0,0,-0.1564640000000015
363,29.370528,-0.17881599999999764,29.370528,0,0,-0.022351999999999705
364,29.50464,0.13411199999999823,29.50464,0,0,0.1564640000000015
365,29.683456000000003,0.17881600000000475,29.683456000000003,0,0,0.0
366,29.50464,-0.17881600000000475,29.50464,0,0,-0.022352000000003258
367,29.638751999999997,0.13411199999999823,29.638751999999997,0,0,0.2235200000000006
368,29.95168,0.312928000000003,29.95168,0,0,0.2682240000000018
369,30.1752,0.2235200000000006,30.1752,0,0,0.2011680000000009
370,30.354016,0.1788160000000012,30.354016,0,0,0.13411199999999823
371,30.443423999999997,0.08940799999999527,30.443423999999997,0,0,0.13411199999999823
372,30.622239999999998,0.1788160000000012,30.622239999999998,0,0,0.17881600000000297
373,30.801056000000003,0.17881600000000475,30.801056000000003,0,0,0.022351999999999705
374,30.666943999999997,-0.13411200000000534,30.666943999999997,0,0,0.1117600000000003
375,31.024576000000003,0.35763200000000595,31.024576000000003,0,0,0.17881600000000297
376,31.024576000000003,0.0,31.024576000000003,0,0,0.0
377,31.024576000000003,0.0,31.024576000000003,0,0,0.13411199999999823
378,31.2928,0.26822399999999647,31.2928,0,0,0.22351999999999883
379,31.471616,0.1788160000000012,31.471616,0,0,0.13411199999999823
380,31.561023999999996,0.08940799999999527,31.561023999999996,0,0,0.1117600000000003
381,31.695136,0.13411200000000534,31.695136,0,0,-0.06705599999999912
382,31.426911999999998,-0.26822400000000357,31.426911999999998,0,0,-0.06705600000000267
383,31.561023999999996,0.13411199999999823,31.561023999999996,0,0,0.0
384,31.426911999999998,-0.13411199999999823,31.426911999999998,0,0,-0.20116799999999735
385,31.158688,-0.26822399999999647,31.158688,0,0,-0.08940799999999882
386,31.248096,0.08940799999999882,31.248096,0,0,0.08940799999999705
387,31.337503999999996,0.08940799999999527,31.337503999999996,0,0,-0.06705600000000089
388,31.113984,-0.22351999999999705,31.113984,0,0,-0.17881599999999942
389,30.979871999999997,-0.13411200000000179,30.979871999999997,0,0,0.06705600000000089
390,31.248096,0.26822400000000357,31.248096,0,0,0.08940800000000237
391,31.158688,-0.08940799999999882,31.158688,0,0,-0.0894080000000006
392,31.06928,-0.08940800000000237,31.06928,0,0,0.04470399999999941
393,31.248096,0.1788160000000012,31.248096,0,0,0.1564640000000015
394,31.382208000000002,0.13411200000000179,31.382208000000002,0,0,0.06705600000000089
395,31.382208000000002,0.0,31.382208000000002,0,0,0.0
396,31.382208000000002,0.0,31.382208000000002,0,0,0.17881599999999942
397,31.73984,0.35763199999999884,31.73984,0,0,0.13411199999999823
398,31.650432,-0.08940800000000237,31.650432,0,0,-0.022351999999999705
399,31.695136,0.044704000000002964,31.695136,0,0,-0.022351999999999705
400,31.605728,-0.08940800000000237,31.605728,0,0,0.0
401,31.695136,0.08940800000000237,31.695136,0,0,0.1117600000000003
402,31.829248,0.13411199999999823,31.829248,0,0,0.08940799999999882
